_id,CREATIONDATE,ADDRESS,CATEGORY,CLOSEDDATETIME,DESCRIPTION,DAYS_TO_CLOSE,CLEANED_ADDRESS,geometry,OBJECTID,NEIGHBORHD,WORKGROUP,Status
4120,2025-03-14T00:00:00Z,"6156 N 112TH ST, MILWAUKEE, WI, 53225-1204",STREET LIGHT OUT,NA,STREET LIGHT HAS NOT BEEN WORKING FOR THE PAST FEW NIGHTS . THE LIGHT IS AT THE AT THE END OF THE DEAD IN DIRECTLY IN FRONT OF MY HOME WHICH IS 6156 N 112TH ST. IT IS THE ONLY LIGHT ON THE BLOCK SO IT GETS EXTREMELY DARK AT NIGHT,145,"6156 N 112TH ST, MILWAUKEE, WI, 53225-1204","c(-88.051268238598, 43.129543290999)",40,FLORIST HIGHLANDS,6,OPEN
4121,2025-03-14T00:00:00Z,"11131 W HAMPTON AV, MILWAUKEE, WI, 53225-3724",AREA DARK,NA,NA,145,"11131 W HAMPTON AV, MILWAUKEE, WI, 53225-3724","c(-88.052454277897, 43.104404328905)",159,TIMMERMAN WEST,6,OPEN
4122,2025-03-14T00:00:00Z,9050 N 124TH ST,DRAINAGE OR STANDING WATER NOT RELATED TO A CLOGGED CATCH BASIN,NA,"THERE IS A LOT OF SAND AND DEBRIS ON THE SIDE OF THE ROAD BY THE BRIDGE FOR THE CREEK ON BOUNDRY RD, JUST NORTH OF BROWN DEER RD.  THIS LARGE AMOUNT OF SAND AND DIRT CAUSES WATER TO POOL UP.  STREET SWEEP NEEDED.",145,"9050 N 124TH ST, MILWAUKEE, WI","c(-88.063103318244, 43.181622821457)",190,NORTH GRANVILLE,6,OPEN
4123,2025-03-14T00:00:00Z,12003 W BROWN DEER RD,BUMP IN CITY STREET OR ALLEY,NA,MEGA BUMP ON LEFT LANE NORTHBOUND AT INTERSECTION OF BOUNDARY RD AND BROWN DEER RD.,145,"12003 W BROWN DEER RD, MILWAUKEE, WI","c(-88.059966223342, 43.176543765318)",32,DRETZKA PARK,6,OPEN
4124,2025-03-14T00:00:00Z,"8412 W HOPE AV, MILWAUKEE, WI, 53222-1836",GARBAGE CART COLLECTION REQUEST: CART NOT AT COLLECTION POINT,NA,"CART NOT OUT ON TUES, REQ COURTESY",145,"8412 W HOPE AV, MILWAUKEE, WI, 53222-1836","c(-88.01796802693, 43.0937647182)",87,LINDSAY PARK,6,OPEN
4125,2025-03-14T00:00:00Z,"3862 N 60TH ST, MILWAUKEE, WI, 53216-2133",DEAD ANIMAL,NA,DEAD RABBIT ON CURLAWN,145,"3862 N 60TH ST, MILWAUKEE, WI, 53216-2133","c(-87.986652733752, 43.08765992666)",52,GRASSLYN MANOR,6,OPEN
4126,2025-03-14T00:00:00Z,"167 N 69TH ST, MILWAUKEE, WI, 53213-3869",GARBAGE SUPERVISOR CALLBACK,2025-03-14T00:00:00Z,"GARBAGE CART NOT COLLECTED @6:41 AM 3-14-25 AT 167 N 69TH ST. POSSIBLY BECAUSE IT WAS NEAR SOME CAR WHICH PARKED AFTER CART WAS PROPERLY PLACED (SEE BLACK CIRCLE IN PHOTO) AT THE CURB? BUT OTHER CARTS ON THE SAME BLOCK (RED CIRCLE) WERE COLLECTED FROM SIMILAR PLACEMENTS ON THE SAME BLOCK. PLEASE COME BACK AND PICK UP MY TRASH BIN. I HAVE MOVED IT TO AN AREA WHERE THERE ARE NO CARS PARKED, HOPEFULLY THAT’S EASIER.",0,"167 N 69TH ST, MILWAUKEE, WI, 53213-3869","c(-87.998994834721, 43.03279580224)",9,BLUEMOUND HEIGHTS,6,CLOSED
4127,2025-03-14T00:00:00Z,"4208 W PORTAGE ST, MILWAUKEE, WI, 53209-1935",LARGE ITEMS DISCARDED ON PRIVATE PROPERTY,2025-03-14T00:00:00Z,ALL KINDS OF JUNK AND TRASH ON FRONT PORCH AND TRASH ON THE GROUND BY TRASH BINS THAT ARE ON THE FRONT YARD. SIDE HOUSE BIG GAGE AND SOME KIND OF CONTAINER- SHOULD BE IN BACK YARD. CARS HAVE BEEN PARKING IN THE YARD OFF AND ON. GRASS TORE UP. FRONT SCREENS BROKEN. PROPERTY IS AN EYESORE AND MAKES THE NEIGHBORHOOD LOOK REALLY BAD. VERY OLD MOBIL HOME PARKED IN DRIVEWAY FOR OVER A YEAR-IS THAT EVEN LEGAL??? WE JUST WANT THEM TO CLEN UP THE FRONT AND SIDE YARD/FRONT PORCH.,0,"4208 W PORTAGE ST, MILWAUKEE, WI, 53209-1935","c(-87.964062498866, 43.154975996891)",165,TRIPOLI PARK,6,CLOSED
4128,2025-03-14T00:00:00Z,"3504 S IOWA AV, MILWAUKEE, WI, 53207-3653",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,DUMPSTER OVERFLOWING WITH LITTER/DEBRIS THAT IS SET ON THE PROPERTY,145,"3504 S IOWA AV, MILWAUKEE, WI, 53207-3653","c(-87.88416946674, 42.98072599479)",160,TIPPECANOE,6,OPEN
4129,2025-03-14T00:00:00Z,"2454 S 20TH ST, MILWAUKEE, WI, 53215-3013",EXTERIOR OF BUILDING IN DISREPAIR,NA,PAINT TRIM,145,"2454 S 20TH ST, MILWAUKEE, WI, 53215-3013","c(-87.938011543796, 42.999960911926)",41,FOREST HOME HILLS,5,OPEN
4130,2025-03-13T00:00:00Z,"1809 N HUMBOLDT AV, MILWAUKEE, WI, 53202-1624",GARBAGE CART: NEW CUSTOMER,NA,NEW TENANT MOVES IN APRIL 1,146,"1809 N HUMBOLDT AV, MILWAUKEE, WI, 53202-1624","c(-87.898402525065, 43.054676802389)",90,LOWER EAST SIDE,6,OPEN
4131,2025-03-13T00:00:00Z,"1809 N HUMBOLDT AV, MILWAUKEE, WI, 53202-1624",RECYCLING CART: NEW CUSTOMER,NA,NEW TENANT MOVES IN APRIL 1,146,"1809 N HUMBOLDT AV, MILWAUKEE, WI, 53202-1624","c(-87.898402525065, 43.054676802389)",90,LOWER EAST SIDE,6,OPEN
4132,2025-03-13T00:00:00Z,1101 E POTTER AV,AREA DARK,2025-03-14T00:00:00Z,MULTIPLE STREET LIGHTS DOWN POTTER AND CLEMENT ARE OUT CREATING DARK SPOT IN THE AREA AND MY WIFE IS WORRIED TO WALK THE DOG ALONE AT NIGHT.,1,"1101 E POTTER AV, MILWAUKEE, WI","c(-87.895166286043, 42.997687689098)",8,BAY VIEW,6,CLOSED
4133,2025-03-13T00:00:00Z,"3705 S 43RD ST, MILWAUKEE, WI, 53220-2124",BULKY PICKUP & SAN INSPECTOR NOTIFICATION,NA,"LEAVES NEVER COLLECTED ALL WINTER. PLOWED UP DURING STORM AND NOW BACK IN STREET AGAIN. 2ND REQUEST, PLEASE COLLECT",146,"3705 S 43RD ST, MILWAUKEE, WI, 53220-2124","c(-87.968644382418, 42.977006776713)",2,ALVERNO,6,OPEN
4134,2025-03-13T00:00:00Z,"3617 N 19TH ST, MILWAUKEE, WI, 53206-2312",MISSED COLLECTION: GARBAGE,2025-03-14T00:00:00Z,"MISSED COLLECTION SEVERAL TIMES, NEED PICK UP",1,"3617 N 19TH ST, MILWAUKEE, WI, 53206-2312","c(-87.934896325662, 43.084031275047)",5,ARLINGTON HEIGHTS,4,CLOSED
4135,2025-03-13T00:00:00Z,"7500 W MELVINA ST, MILWAUKEE, WI, 53216-1922",BRANCHES OR BUSHES BLOCKING STREET LIGHT,2025-03-13T00:00:00Z,"A BIG BRANCH FROM ONE OF THE PROPERTY'S TREES IS SURROUNDING THE STREET LIGHT.  IT KEEPS HITTING THE LIGHT AND KNOCKED THE BULB OUT OF THE FIXTURE.  IT IS HANGING DOWN ATTACHED TO THE WIRES.  I'VE REPORTED THIS ONCE OR TWICE BEFORE AND I DON'T KNOW IF IT WAS FIXED, BUT IF THE TREE ISN'T CUT AWAY FIRST, IT'S JUST GONNA KEEP HAPPENING CUZ IT'S BEEN THIS WAY FOR AT LEAST 6 YEARS.  THANK YOU",0,"7500 W MELVINA ST, MILWAUKEE, WI, 53216-1922","c(-88.006233111027, 43.088237942703)",30,DINEEN PARK,6,CLOSED
4136,2025-03-13T00:00:00Z,"8920 W BLUE MOUND RD, 2, MILWAUKEE, WI, 53226-4568",CLOGGED CATCH BASIN/SURFACE FLOODING,2025-03-13T00:00:00Z,"NORTH, EAST CORNER OF 90TH & BLUEMOUND CATCH BASINS COMPLETELY BLOCKED.",0,"8920 W BLUE MOUND RD, 2, MILWAUKEE, WI, 53226-4568","c(-88.024377668288, 43.03619793292)",18,CANNON PARK,6,CLOSED
4137,2025-03-13T00:00:00Z,"8904 W BLUE MOUND RD, 2, MILWAUKEE, WI, 53226-4568",ALL OTHER SIGNS,NA,SIGN LEANING OUT ON ROAD.,146,"8904 W BLUE MOUND RD, 2, MILWAUKEE, WI, 53226-4568","c(-88.023928733554, 43.036198393924)",18,CANNON PARK,6,OPEN
4138,2025-03-13T00:00:00Z,"6120 W LEON TR, MILWAUKEE, WI, 53218-4912",STREET LIGHT CYCLING,2025-03-14T00:00:00Z,NA,1,"6120 W LEON TR, MILWAUKEE, WI, 53218-4912","c(-87.988486945624, 43.101310987538)",84,LINCOLN CREEK,4,CLOSED
4139,2025-03-13T00:00:00Z,"5188 N SHERMAN BL, MILWAUKEE, WI, 53209-5260",OTHER MISCELLANEOUS ELECTRICAL SERVICES REQUEST,2025-03-13T00:00:00Z,STOP LIGHT NORTHBOUND SHERMAN AT VILLARD IS BURNT OUT. THIS IS THE MIDDLE OVER HANGING LIGHT.,0,"5188 N SHERMAN BL, MILWAUKEE, WI, 53209-5260","c(-87.965929819255, 43.11177780531)",124,OLD NORTH MILWAUKEE,4,CLOSED
4140,2025-03-13T00:00:00Z,"2664 N SHERMAN BL, MILWAUKEE, WI, 53210-2442",PRIVATE TREE PROBLEMS OR QUESTIONS,2025-03-13T00:00:00Z,HAZARDOUS TREE AT VACANT PROPERTY 2670 N SHERMAN BLVD.,0,"2664 N SHERMAN BL, MILWAUKEE, WI, 53210-2442","c(-87.96704268454, 43.067487577474)",147,SHERMAN PARK,4,CLOSED
4141,2025-03-13T00:00:00Z,"2028 E NEWPORT AV, MILWAUKEE, WI, 53211-2905",MISCELLANEOUS STREET MAINTENANCE REQUEST,NA,FALLEN SIGN,146,"2028 E NEWPORT AV, MILWAUKEE, WI, 53211-2905","c(-87.884404243848, 43.079569126982)",31,DOWNER WOODS,6,OPEN
4142,2025-03-13T00:00:00Z,"5426 W STACK DR, MILWAUKEE, WI, 53219-3369",RECYCLING SUPERVISOR NOTIFICATION,2025-03-13T00:00:00Z,CALLER STATES CREW IS GOING THROUGH BEFORE 7:00 AND NOT PUTTING CARTS BACK TO THE CORRECT ADDRESS,0,"5426 W STACK DR, MILWAUKEE, WI, 53219-3369","c(-87.981985438607, 42.991513629906)",180,WHITE MANOR,6,CLOSED
4143,2025-03-13T00:00:00Z,"4242 N 26TH ST, MILWAUKEE, WI, 53209-6622",RECYCLING CART COLLECTION REQUEST: CART NOT AT COLLECTION POINT,2025-03-13T00:00:00Z,CREW WOULD NOT SEE CART FROM STREET DUE TO VEHICLE IN THE DRIVEWAY. CALLER WILL PULL CART TO THE CURB,0,"4242 N 26TH ST, MILWAUKEE, WI, 53209-6622","c(-87.945348978017, 43.09376991498)",44,GARDEN HOMES,4,CLOSED
4144,2025-03-13T00:00:00Z,"2135 N 53RD ST, MILWAUKEE, WI, 53208-1008",RECYCLING CART: DELETE,NA,RECYCLE CART IS DAMAGED. WHEELS WERE REMOVED BY SOMEONE. DRIVEWAY IS ACTUALLY OFF OF 54TH STREET. CART WILL BE ON THE EAST SIDE OF 54TH.,146,"2135 N 53RD ST, MILWAUKEE, WI, 53208-1008","c(-87.980462614438, 43.05796623838)",175,WASHINGTON HEIGHTS,6,OPEN
4145,2025-03-13T00:00:00Z,"1422 S 8TH ST, MILWAUKEE, WI, 53204-2831",COLLECTION SCHEDULE - GARBAGE AND RECYCLING,NA,NA,146,"1422 S 8TH ST, MILWAUKEE, WI, 53204-2831","c(-87.920845741369, 43.016487426598)",68,HISTORIC MITCHELL STREET,5,OPEN
4146,2025-03-13T00:00:00Z,"4414 N 56TH ST, MILWAUKEE, WI, 53218-5606",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,2025-03-14T00:00:00Z,GARBAGE CANS TOO FAR OVER ON 4408 N 56TH STREET IN ALLEY BLOCKING NEIGHBORS FROM ENTERING THEIR GARAGE. TRASH CANS ALWAYS OPEN BLOWING TRASH EVERYWHERE. OWNERS NEED TO MOVE THEIR CANS NEAR THEIR PROPERTY’S GARAGE LIKE EVERYONE ELSE IN THE ALLEY. CAUSING TOO MANY PROBLEMS WAY OUT IN THE ALLEY WHERE THEY ARE. BUSY TRAFFIC AREA FOR GARBAGE PICK UP ALSO,1,"4414 N 56TH ST, MILWAUKEE, WI, 53218-5606","c(-87.982692871235, 43.097623201598)",84,LINCOLN CREEK,4,CLOSED
4147,2025-03-13T00:00:00Z,"4251 N 75TH ST, MILWAUKEE, WI, 53216-1001",INFO ONLY: MISCELLANEOUS INFORMATION REQUEST,2025-03-13T00:00:00Z,STATUS ON REQUEST,0,"4251 N 75TH ST, MILWAUKEE, WI, 53216-1001","c(-88.005935469645, 43.094723398376)",19,CAPITOL HEIGHTS,4,CLOSED
4148,2025-03-13T00:00:00Z,"6914 N 43RD ST, MILWAUKEE, WI, 53209-2217",MISSED COLLECTION: GARBAGE,2025-03-14T00:00:00Z,CARTS AT THE CURB BUT MISSED,1,"6914 N 43RD ST, MILWAUKEE, WI, 53209-2217","c(-87.965250382184, 43.143398157853)",161,TOWN & COUNTRY MANOR,6,CLOSED
4149,2025-03-13T00:00:00Z,"4548 N TEUTONIA AV, MILWAUKEE, WI, 53209-6227",INFO ONLY: GARBAGE DISPOSAL INFO REQUEST,2025-03-13T00:00:00Z,PRIVATE WASTE REMOVAL FOR 47 UNITS,0,"4548 N TEUTONIA AV, MILWAUKEE, WI, 53209-6227","c(-87.94391516966, 43.100239612674)",142,RUFUS KING,4,CLOSED
4150,2025-03-13T00:00:00Z,"3921 N 87TH ST, MILWAUKEE, WI, 53222-2862",GARBAGE CART COLLECTION REQUEST: CART NOT AT COLLECTION POINT,2025-03-13T00:00:00Z,NOT OUT ON TIME REQUESTING COURTESY,0,"3921 N 87TH ST, MILWAUKEE, WI, 53222-2862","c(-88.021639049063, 43.088449124754)",153,ST. AMELIAN'S,6,CLOSED
4151,2025-03-13T00:00:00Z,"1804 W FAIRMOUNT AV, MILWAUKEE, WI, 53209-5721",AREA DARK,2025-03-14T00:00:00Z,INCLUDING THE OVER HANGING LIGHT IN THE INTERSECTION OF N 18TH AND FAIRMOUNT. 5271233  5271304 5270905,1,"1804 W FAIRMOUNT AV, MILWAUKEE, WI, 53209-5721","c(-87.933106202601, 43.108425630773)",85,LINCOLN PARK,6,CLOSED
4152,2025-03-13T00:00:00Z,"3502 W GLENDALE AV, MILWAUKEE, WI, 53209-5922",LARGE ITEMS DISCARDED ON PRIVATE PROPERTY,NA,IT’S NOT ON PRIVATE PROPERTY BUT I DIDN’T SEE ANY OTHER WAY TO REPORT. A BOAT ON A TRAILER WITH NO TIRE FULL ON TRASH.,146,"3502 W GLENDALE AV, MILWAUKEE, WI, 53209-5922","c(-87.95704491807, 43.10096456348)",124,OLD NORTH MILWAUKEE,4,OPEN
4153,2025-03-13T00:00:00Z,"4446 N 54TH ST, MILWAUKEE, WI, 53218-5712",EXTERIOR OF BUILDING IN DISREPAIR,NA,SUMP PUMP DRAINING INTO ALLEY,146,"4446 N 54TH ST, MILWAUKEE, WI, 53218-5712","c(-87.980264633885, 43.098301004199)",84,LINCOLN CREEK,4,OPEN
4154,2025-03-13T00:00:00Z,"1432 N 31ST ST, MILWAUKEE, WI, 53208-2441",MISSED COLLECTION: RECYCLING,2025-03-14T00:00:00Z,NEXT PICK ISN’T FOR 2 WEEKS. MEANING ALREADY PICKED UP. THIS LOCATION WAS NOT. CARTS ARE ACCESSIBLE AND IS STILL WINTER COLLECTION. ONLINE IT SAYS LEAVE VISIBLE AT STORAGE LOCATION FOR CREWS. IT IS.,1,"1432 N 31ST ST, MILWAUKEE, WI, 53208-2441","c(-87.95194863712, 43.049432036024)",105,MIDTOWN,1,CLOSED
4155,2025-03-12T00:00:00Z,"4934 N 58TH ST, MILWAUKEE, WI, 53218-4246",INFO ONLY: RECYCLING COLLECTION DAY INFORMATION REQUEST,2025-03-12T00:00:00Z,NA,0,"4934 N 58TH ST, MILWAUKEE, WI, 53218-4246","c(-87.984616434194, 43.107400733562)",56,HAMPTON HEIGHTS,6,CLOSED
4156,2025-03-12T00:00:00Z,"3355 N 12TH ST, MILWAUKEE, WI, 53206-2835",INTERIOR OF BUILDING IN DISREPAIR,2025-03-12T00:00:00Z,UNIT NO WATER,0,"3355 N 12TH ST, MILWAUKEE, WI, 53206-2835","c(-87.926458347555, 43.080137839112)",10,BORCHERT FIELD,2,CLOSED
4157,2025-03-12T00:00:00Z,"2928 N 58TH ST, MILWAUKEE, WI, 53210-1543",RECYCLING SUPERVISOR NOTIFICATION,NA,SEE OPEN REC 5267243 FROM 02/27/2025. CALLER IS HOPING RCART IS SERVICED SOON. LEFT CART AT THE CURB FOR SERVICE,147,"2928 N 58TH ST, MILWAUKEE, WI, 53210-1543","c(-87.984846433618, 43.072389523998)",143,SAINT JOSEPH,1,OPEN
4158,2025-03-12T00:00:00Z,"2928 N 58TH ST, MILWAUKEE, WI, 53210-1543",INFO ONLY: E-NOTIFY QUESTIONS OR PROBLEMS,2025-03-12T00:00:00Z,NA,0,"2928 N 58TH ST, MILWAUKEE, WI, 53210-1543","c(-87.984846433618, 43.072389523998)",143,SAINT JOSEPH,1,CLOSED
4159,2025-03-12T00:00:00Z,"4115 N 25TH ST, MILWAUKEE, WI, 53209-6613",COLLECTION SCHEDULE - GARBAGE AND RECYCLING,NA,NA,147,"4115 N 25TH ST, MILWAUKEE, WI, 53209-6613","c(-87.944993082408, 43.0919259801)",44,GARDEN HOMES,4,OPEN
4160,2025-03-12T00:00:00Z,"5258 N 45TH ST, MILWAUKEE, WI, 53218-3417",LARGE ITEMS DISCARDED ON PRIVATE PROPERTY,2025-03-14T00:00:00Z,OPEN GARBAGE THROWN AROUND AND OUT OF BAGS. MATTRESS IS IN BACK ALONG WITH BOXES FULL OF GARBAGE,2,"5258 N 45TH ST, MILWAUKEE, WI, 53218-3417","c(-87.968653937787, 43.11330310214)",97,MC GOVERN PARK,6,CLOSED
4161,2025-03-12T00:00:00Z,"2815 S 11TH ST, MILWAUKEE, WI, 53215-3811",GARBAGE CART: DAMAGED,NA,ONE GARBAGE CART WITH A HOLE AND ANOTHER RECYCLE CART WITH THE SAME ISSUE,147,"2815 S 11TH ST, MILWAUKEE, WI, 53215-3811","c(-87.926569407772, 42.993332963899)",132,POLONIA,6,OPEN
4162,2025-03-12T00:00:00Z,"8333 W APPLETON AV, 7, MILWAUKEE, WI, 53218-4581",POTHOLES,NA,"43.1049461, -88.0165480
1 POTHOLE ON LEFT LANE NEAR STREETLIGHT CROSSWALK NEXT TO PLAZA THAT IS ACROSS FROM BIG SHARKS FISH & CHICKEN RESTAURANT/PLAZA.",147,"8333 W APPLETON AV, 7, MILWAUKEE, WI, 53218-4581","c(-88.016434725382, 43.104601806544)",4,ARLINGTON GARDENS,6,OPEN
4163,2025-03-12T00:00:00Z,"4846 N 40TH ST, MILWAUKEE, WI, 53209-5204",ALLEY LIGHT OUT,2025-03-13T00:00:00Z,"43.1055984, -87.9621592 PLEASE MAKE ALLEY LIGHTS BRIGHTER OR TURN ON, OR ADD ADDITIONAL LIGHT POLE. THE ALLEY IS VERY DARK AT NIGHT AND THERE HAS BEEN MULTIPLE DRIVE THROUGH SHOOTINGS ON DIFFERENT OCCASIONS BECAUSE THE ALLEY IS SO DARK.",1,"4846 N 40TH ST, MILWAUKEE, WI, 53209-5204","c(-87.962381508184, 43.105656459511)",124,OLD NORTH MILWAUKEE,4,CLOSED
4164,2025-03-12T00:00:00Z,"2490 N CRAMER ST, MILWAUKEE, WI, 53211-0000",ALL OTHER SIGNS,NA,BOTH NO PARKING SIGNS IN FRONT OF THE CHURCH ARE BROKEN OFF AND LAYING ON THE GROUND. CARS ARE NOW BLOCKING THE FRONT OVERNIGHT NOT MOVING DURING MASS,147,"2490 N CRAMER ST, MILWAUKEE, WI, 53211-0000","c(-87.886347923375, 43.063505461003)",115,MURRAY HILL,6,OPEN
4165,2025-03-12T00:00:00Z,"3320 N 58TH ST, MILWAUKEE, WI, 53216-3126","CAVE-IN, SINKHOLE, OR VOID",2025-03-12T00:00:00Z,NORTH END OF SEWER GRATE IN ALLEY BETWEEN 58TH AND 57TH STREETS IS CAVING IN PRETTY BAD. PLEASE COME AND FIX.,0,"3320 N 58TH ST, MILWAUKEE, WI, 53216-3126","c(-87.985482200973, 43.079948282372)",52,GRASSLYN MANOR,6,CLOSED
4166,2025-03-12T00:00:00Z,"1818 N 48TH ST, MILWAUKEE, WI, 53208-1713",MISSED COLLECTION: RECYCLING,NA,MY RECYCLING CART WAS NOT PICKED UP DURING THIS PAST WINDOW. MY CART IS ACCESSIBLE AT ALL TIMES.,147,"1818 N 48TH ST, MILWAUKEE, WI, 53208-1713","c(-87.973234480234, 43.054653165422)",175,WASHINGTON HEIGHTS,6,OPEN
4167,2025-03-12T00:00:00Z,"2534 W LINCOLN AV, MILWAUKEE, WI, 53215-2575",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,2025-03-12T00:00:00Z,DEBRIS ALL OVER THE YARD,0,"2534 W LINCOLN AV, MILWAUKEE, WI, 53215-2575","c(-87.94639017803, 43.00340683805)",82,LAYTON PARK,6,CLOSED
4168,2025-03-12T00:00:00Z,"9442 N 107TH ST, MILWAUKEE, WI, 53224-1106",ZONING VIOLATION,2025-03-12T00:00:00Z,OUTDOOR VEHICLE STORAGE,0,"9442 N 107TH ST, MILWAUKEE, WI, 53224-1106","c(-88.043040143346, 43.189595897305)",190,NORTH GRANVILLE,6,CLOSED
4169,2025-03-12T00:00:00Z,"9438 N 107TH ST, MILWAUKEE, WI, 53224-1106",ZONING VIOLATION,2025-03-12T00:00:00Z,OUTDOOR VEHICLE STORAGE,0,"9438 N 107TH ST, MILWAUKEE, WI, 53224-1106","c(-88.043078364824, 43.189571883152)",190,NORTH GRANVILLE,6,CLOSED
4170,2025-03-12T00:00:00Z,"4034 N 13TH ST, MILWAUKEE, WI, 53209-6902",MISSED COLLECTION: GARBAGE,2025-03-13T00:00:00Z,CART AT ALLEY LINE BUT MISSED,1,"4034 N 13TH ST, MILWAUKEE, WI, 53209-6902","c(-87.926723215695, 43.090238493444)",142,RUFUS KING,4,CLOSED
4171,2025-03-12T00:00:00Z,"2610 W CHAMBERS ST, MILWAUKEE, WI, 53206-1130",MISSED COLLECTION: GARBAGE,NA,NA,147,"2610 W CHAMBERS ST, MILWAUKEE, WI, 53206-1130","c(-87.946498053123, 43.073554776178)",128,AMANI,2,OPEN
4172,2025-03-12T00:00:00Z,"2137 N 28TH ST, MILWAUKEE, WI, 53208-1520",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,2025-03-13T00:00:00Z,SCATTERED DEBRIS IN ALLEY AND BACK OF YARD CAUSING RODENT ISSUE.,1,"2137 N 28TH ST, MILWAUKEE, WI, 53208-1520","c(-87.949066687352, 43.058635826716)",105,MIDTOWN,1,CLOSED
4173,2025-03-12T00:00:00Z,"1450 N 50TH ST, MILWAUKEE, WI, 53208-2207",BROKEN BRANCH DOWN - NOT BLOCKING,2025-03-12T00:00:00Z,ON CURBLAWN. NOT BLOCKING. 2 BRANCHES ABOUT 6 FT LONG 1 INCH DIAMETER. BRANCH ON CHERRY SIDE,0,"1450 N 50TH ST, MILWAUKEE, WI, 53208-2207","c(-87.975542437274, 43.050041274657)",175,WASHINGTON HEIGHTS,6,CLOSED
4174,2025-03-12T00:00:00Z,"3640 N 23RD ST, MILWAUKEE, WI, 53206-1843",MISSED COLLECTION: RECYCLING,2025-03-13T00:00:00Z,3RD TIME CALLING,1,"3640 N 23RD ST, MILWAUKEE, WI, 53206-1843","c(-87.94076499899, 43.084504894486)",42,FRANKLIN HEIGHTS,4,CLOSED
4175,2025-03-12T00:00:00Z,"2214 W NEIL PL, MILWAUKEE, WI, 53209-5055",GARBAGE CART: NO CART,NA,"SFH, NO G CART ON SITE",147,"2214 W NEIL PL, MILWAUKEE, WI, 53209-5055","c(-87.938683604793, 43.118206766955)",85,LINCOLN PARK,6,OPEN
4176,2025-03-12T00:00:00Z,"7802 W SILVER SPRING DR, MILWAUKEE, WI, 53218-2610",INFO ONLY: MISCELLANEOUS INFORMATION REQUEST,2025-03-12T00:00:00Z,COUNTY STOP SIGN AND POLE ON THE GROUND INTERSECTION OF N 78TH AND SILVER SPRING DR. PER SIGN SHOP THEY CAN NOT TOUCH THE SIGN.,0,"7802 W SILVER SPRING DR, MILWAUKEE, WI, 53218-2610","c(-88.008771235127, 43.119874053225)",149,SILVER SPRING,6,CLOSED
4177,2025-03-12T00:00:00Z,"7802 W SILVER SPRING DR, MILWAUKEE, WI, 53218-2610",INFO ONLY: MISCELLANEOUS INFORMATION REQUEST,2025-03-12T00:00:00Z,STATUS OF REQUEST. COUNTY STOP SIGN AND POLE,0,"7802 W SILVER SPRING DR, MILWAUKEE, WI, 53218-2610","c(-88.008771235127, 43.119874053225)",149,SILVER SPRING,6,CLOSED
4178,2025-03-12T00:00:00Z,"7802 W SILVER SPRING DR, MILWAUKEE, WI, 53218-2610",INFO ONLY: MISCELLANEOUS INFORMATION REQUEST,2025-03-12T00:00:00Z,GAVE CALLER COUNTY COMMUNICATION INFO,0,"7802 W SILVER SPRING DR, MILWAUKEE, WI, 53218-2610","c(-88.008771235127, 43.119874053225)",149,SILVER SPRING,6,CLOSED
4179,2025-03-11T00:00:00Z,"3435 W CLYBOURN ST, MILWAUKEE, WI, 53208-3811",LIGHT POLE SPLICE BOX OPEN,2025-03-11T00:00:00Z,SE CORNER 35 AND CLYBOURN,0,"3435 W CLYBOURN ST, MILWAUKEE, WI, 53208-3811","c(-87.957432581092, 43.035941237135)",103,MERRILL PARK,6,CLOSED
4180,2025-03-11T00:00:00Z,"2214 W LINCOLN AV, MILWAUKEE, WI, 53215-2573",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,2025-03-12T00:00:00Z,SCATTERED GLASS BEHIND PROPERTY AND NEEDS TO BE REMOVED.,1,"2214 W LINCOLN AV, MILWAUKEE, WI, 53215-2573","c(-87.941654821831, 43.003333035392)",41,FOREST HOME HILLS,5,CLOSED
4181,2025-03-11T00:00:00Z,"11005 W KAUL AV, MILWAUKEE, WI, 53225-1317",AREA DARK,2025-03-11T00:00:00Z,THE WHOLE STREET IS DARK-ALL STREET LIGHTS ARE OUT,0,"11005 W KAUL AV, MILWAUKEE, WI, 53225-1317","c(-88.049490436935, 43.128008522619)",40,FLORIST HIGHLANDS,6,CLOSED
4182,2025-03-11T00:00:00Z,"1311 W MADISON ST, MILWAUKEE, WI, 53204-0000",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,2025-03-11T00:00:00Z,SCATTERED TRASH BEHIND PROPERTY AND NEEDS TO BE REMOVED.,0,"1311 W MADISON ST, MILWAUKEE, WI, 53204-0000","c(-87.928366990727, 43.017920983498)",173,WALKER'S POINT,5,CLOSED
4183,2025-03-11T00:00:00Z,"833 E BURLEIGH ST, MILWAUKEE, WI, 53212-2210",MISSED COLLECTION: RECYCLING,2025-03-12T00:00:00Z,RECYCLING HAS NOT BEEN PICKED UP SINCE JANUARY,1,"833 E BURLEIGH ST, MILWAUKEE, WI, 53212-2210","c(-87.900489702774, 43.074548115523)",138,RIVERWEST,3,CLOSED
